Id,SalePrice
2066,162182.81877101926
2067,106248.16194936904
2068,141770.51260610585
2069,84694.39804684953
2070,113541.92619122939
2071,91747.82588141385
2072,134985.785796778
2073,132530.62184465924
2074,180282.18743871845
2075,146328.98838995196
2076,115385.86744471136
2077,155950.21542253782
2078,123026.26628223887
2079,133775.06605816618
2080,119926.34943405242
2081,121528.95369981197
2082,117757.60411592737
2083,145807.9986400173
2084,111087.82368317802
2085,113321.6500861386
2086,112584.9452547232
2087,122841.59667745129
2088,91919.36626724314
2089,74940.34765130504
2090,125973.90219522973
2091,109769.32707776286
2092,119865.3302880276
2093,113797.67366019312
2094,107573.88498789277
2095,145226.70745626555
2096,80769.47286840776
2097,92951.30521011291
2098,141922.99481530988
2099,52352.68639842225
2100,66863.4212880111
2101,110798.66594295928
2102,125588.54258476869
2103,101383.6965920828
2104,139275.94291124045
2105,122567.57869427273
2106,57006.488944927376
2107,197956.57323698685
2108,112559.79516514158
2109,109716.99432260104
2110,124992.40625852847
2111,138624.93395578218
2112,139643.52022289112
2113,118312.64811857433
2114,118580.2748644303
2115,166070.91036078366
2116,117246.22377133304
2117,147744.4227269596
2118,124223.50481290181
2119,114476.83126159494
2120,110670.7305110106
2121,87342.51584962031
2122,115208.88654806881
2123,82515.00673636436
2124,159408.8157942676
2125,125907.10019385742
2126,142931.3949703474
2127,160705.53105849324
2128,123688.56334439892
2129,89349.38276032364
2130,134586.8490063604
2131,140161.037027339
2132,116626.08637825276
2133,121141.22808745952
2134,114347.55883080664
2135,86873.29473492803
2136,77015.98538148246
2137,104440.58485842665
2138,135732.61804369887
2139,149244.0060087415
2140,137894.0941915565
2141,153291.8200550254
2142,125529.89562381862
2143,141975.92290001252
2144,113579.0636555596
2145,136104.95002102052
2146,165806.61505918106
2147,136803.68288045586
2148,138490.8129657935
2149,148580.24039687772
2150,229231.0525152532
2151,109717.42893385237
2152,165406.97748612447
2153,164510.08437385777
2154,103461.99579055162
2155,139209.0670994018
2156,249755.99619691374
2157,224820.0214171643
2158,229816.24714343267
2159,211480.47335817883
2160,174123.45069851537
2161,231519.80776820306
2162,353081.2567541726
2163,319652.97783474985
2164,243996.8862986691
2165,197871.6085472937
2166,156562.74159672554
2167,219301.36910140706
2168,192754.77061172115
2169,193834.229137816
2170,215743.96936587212
2171,153574.42727979654
2172,134544.9592876469
2173,170342.43122223215
2174,222816.60151283327
2175,280873.5263856555
2176,294531.93489331927
2177,229639.41187275367
2178,209320.31451126916
2179,134496.54678004354
2180,204544.51203484967
2181,189147.11607898574
2182,209891.8948788873
2183,187799.54643712833
2184,117940.50630727274
2185,118911.06304519538
2186,148986.6077774293
2187,148781.69176286375
2188,155146.34902762258
2189,278322.999860472
2190,77223.09823865684
2191,81919.13311701034
2192,93374.50813224594
2193,107090.13587286105
2194,103831.45633057991
2195,103823.08666868211
2196,97532.1815601722
2197,118607.38565769349
2198,158988.5700574442
2199,181517.1749145997
2200,147151.401987894
2201,142429.21937911856
2202,210124.50866076956
2203,134962.06579281518
2204,185591.75695063276
2205,122943.267420092
2206,141681.3394860978
2207,203457.10854996185
2208,259199.7563547731
2209,243220.50572737973
2210,110668.75222990462
2211,112275.4913813261
2212,114917.71234453763
2213,105457.57907203923
2214,124503.20962200532
2215,98034.76923512566
2216,142862.56956461025
2217,47546.73432918146
2218,75085.8508836008
2219,68270.29593085598
2220,66291.15367441114
2221,285439.75394325744
2222,272198.5492238457
2223,284120.92776820896
2224,209983.71981711115
2225,122953.56148530131
2226,184769.71725855418
2227,198106.4630354949
2228,247644.75941411295
2229,239292.60761552304
2230,147332.41946691275
2231,208241.29105503007
2232,175998.31699551642
2233,176986.34528231333
2234,237702.50998924565
2235,215111.80466509884
2236,251858.80300475794
2237,302961.88326832466
2238,188047.6434046285
2239,111121.69860337979
2240,153544.02556782737
2241,150690.76425014125
2242,121646.10139330356
2243,128187.01339569474
2244,104146.95419307554
2245,98246.60141277139
2246,145880.6639308992
2247,110917.38643541973
2248,123507.42553183444
2249,116971.50661082703
2250,125780.68801178833
2251,100241.09568352884
2252,174681.26253494818
2253,154368.07324232155
2254,175266.2264371717
2255,185589.3196140575
2256,175305.16561076295
2257,202219.86668022163
2258,155713.25949507704
2259,170222.88195029425
2260,139849.1816127985
2261,194938.50030584083
2262,210420.50068577513
2263,369783.28710135946
2264,452547.2950674974
2265,158630.44189884636
2266,297828.24357966287
2267,355418.99275532464
2268,381796.3988415126
2269,150163.5824606389
2270,195253.51059197856
2271,208334.4916597434
2272,197520.73220795882
2273,162570.57629467102
2274,179018.86449265672
2275,154729.47269577679
2276,181986.44001519098
2277,180345.35996132132
2278,146778.23837258772
2279,116890.75108737643
2280,123938.72443851293
2281,164484.81210500703
2282,183622.6843611123
2283,105529.30536496229
2284,108978.28934078137
2285,137359.8925890169
2286,120694.26549144076
2287,343230.01300864806
2288,272388.0332693218
2289,364809.66448467004
2290,406635.69067828835
2291,326260.39510232734
2292,430494.1588619367
2293,414819.4165262504
2294,384495.77068427764
2295,438361.2073102975
2296,274483.39458970405
2297,320726.05789452256
2298,342837.4901300773
2299,352107.10812671605
2300,331532.899114786
2301,306983.1254440803
2302,258905.1740715966
2303,253180.6231324585
2304,252120.0886147731
2305,198840.59831991114
2306,199394.86717299826
2307,208035.2622406659
2308,234061.1024226855
2309,280550.50967342855
2310,221724.45693717606
2311,207838.72065292223
2312,168549.16198707934
2313,168913.67801869806
2314,163059.94751958433
2315,175253.66849139685
2316,187713.29249380186
2317,191493.49207785443
2318,170973.2362287493
2319,173772.02653372675
2320,175917.46576819784
2321,236063.0749146476
2322,174832.0158856869
2323,190098.10352507923
2324,177722.51212059226
2325,217384.82501729863
2326,176130.3757539367
2327,200328.04313599432
2328,221654.93032409143
2329,189715.3000160888
2330,178114.92745162267
2331,355554.1707253438
2332,393363.0063922523
2333,329295.5649503661
2334,265395.9811047404
2335,276928.33393705555
2336,310661.9581700089
2337,195577.61458165222
2338,262427.6177876666
2339,230022.57607999223
2340,371990.63412003877
2341,225631.2626035001
2342,246921.82840178942
2343,237356.66000253483
2344,225002.66948071704
2345,242302.23974599305
2346,209290.89235756872
2347,191912.33620963956
2348,240994.82931747645
2349,171713.25476244776
2350,293784.34678098164
2351,247541.40201974614
2352,259380.8672156399
2353,244250.0547997403
2354,138201.52583995005
2355,143526.11834265903
2356,150178.29217449934
2357,186952.88630702556
2358,196790.93543636746
2359,130729.50274498815
2360,113897.55369574152
2361,146306.34352939963
2362,258343.56757723127
2363,132759.23908874454
2364,151929.9986712068
2365,225933.99161262205
2366,188395.4287773753
2367,223114.79120386334
2368,209065.2736608698
2369,216057.9739635905
2370,166259.71963561632
2371,165329.98787335417
2372,190644.67768723465
2373,281064.2331577998
2374,305080.2989289464
2375,245174.68783448235
2376,277989.4229768082
2377,323156.43327145214
2378,143464.33349414033
2379,192390.16013535435
2380,145576.31203902318
2381,160587.04368855286
2382,208625.52819751168
2383,199508.83739141707
2384,235847.76957668527
2385,165483.3242984284
2386,129453.3562871368
2387,132541.27660354867
2388,105665.18818630556
2389,121813.83683019159
2390,145893.845771427
2391,139266.94142435215
2392,112368.79721958932
2393,171234.67648795625
2394,138336.03675191719
2395,209120.05392184886
2396,145061.45210099116
2397,232775.03291129932
2398,126583.44847464014
2399,63324.39008703587
2400,62480.4146034333
2401,115674.70500026044
2402,136415.40564933183
2403,144860.47478243927
2404,159746.23302646307
2405,159924.85384823682
2406,138773.28853055308
2407,118979.05352342769
2408,150506.87330680073
2409,119469.76654308807
2410,158678.25351627564
2411,114302.88642475866
2412,154871.4657613554
2413,129527.89756074776
2414,153635.83365024015
2415,129692.74369325109
2416,125563.08800282708
2417,138440.59451028003
2418,131823.475768615
2419,121457.33992912329
2420,120596.34326935955
2421,153674.36745235903
2422,108594.87915687288
2423,119557.96793492058
2424,160525.799746221
2425,185076.81649877058
2426,127558.56081898701
2427,132086.5089410067
2428,179235.27701412997
2429,113632.06285055708
2430,131236.73735015932
2431,105387.55705543453
2432,147397.11613575794
2433,143291.3504420138
2434,138529.81013718975
2435,145903.2569279637
2436,101288.37474857928
2437,104186.76907814854
2438,119961.18570332087
2439,101860.34699091644
2440,119878.08510264609
2441,92070.31958091099
2442,93891.0418318839
2443,123463.08382699663
2444,128200.5591757266
2445,90140.62147860992
2446,143016.55090513563
2447,182543.66482485353
2448,127619.87128019621
2449,111633.67708364688
2450,150688.59633733268
2451,124798.62134222832
2452,193367.22839678003
2453,92753.31679810458
2454,117577.96860848212
2455,115875.5489531665
2456,132516.45573182908
2457,134177.97918588755
2458,131523.20997788903
2459,111591.21305064473
2460,142044.4413520539
2461,126475.04555415089
2462,134248.76157890994
2463,126260.01575887443
2464,180775.87434501265
2465,134726.79914471402
2466,106151.99342097616
2467,132944.60704632642
2468,82706.91560502852
2469,78352.02449374364
2470,179413.52423872604
2471,204730.1203959143
2472,163535.1294086706
2473,111016.98864607268
2474,57547.55328597151
2475,207253.8602059239
2476,114993.32741037344
2477,126230.54225055825
2478,152971.88491053163
2479,102317.68968871901
2480,152462.6696556828
2481,125559.5320613761
2482,124682.52283558557
2483,108020.94543084982
2484,122984.46742368236
2485,128016.00783555616
2486,147240.25962929404
2487,154562.20100484713
2488,165645.14725326287
2489,147466.5934988361
2490,138551.82481474263
2491,94105.21420148847
2492,192621.58504117286
2493,158424.05293891428
2494,144715.34005164696
2495,83872.85702305303
2496,243127.57604024583
2497,151944.95857525428
2498,108372.77483752367
2499,83208.2300283327
2500,119865.19344563667
2501,135171.4517684908
2502,143213.19304355717
2503,92103.8838819442
2504,173519.27156307962
2505,218599.30600979782
2506,237883.07855775557
2507,283345.37143035565
2508,236273.21875825583
2509,214023.45827192743
2510,214892.29384619
2511,172348.9225243903
2512,199950.93763168657
2513,222549.49464611575
2514,244406.0962963711
2515,147342.7532668597
2516,174536.07305729893
2517,146078.6435925971
2518,159471.16999117367
2519,224188.85591265652
2520,209704.324585803
2521,183053.5804468737
2522,224056.36967072324
2523,113496.656282633
2524,138735.4928304998
2525,153169.09797213893
2526,135435.34273067387
2527,116698.19742967655
2528,123148.56039177207
2529,129604.21490264552
2530,120812.85979236096
2531,255400.30660908436
2532,222682.32021578206
2533,188904.54967903264
2534,226020.60707964053
2535,292554.86775449495
2536,230459.84733184654
2537,233535.79846545958
2538,175593.02322873397
2539,189342.2088632855
2540,180861.76703658578
2541,182894.8849623091
2542,163916.916600636
2543,119017.81993929918
2544,115001.19017424059
2545,137374.39369141703
2546,124296.75514838153
2547,135613.7931365584
2548,150014.14831481958
2549,155626.2315810839
2550,495675.11371054
2551,135814.39452151526
2552,124417.53867069732
2553,70624.40159144398
2554,96786.04398840193
2555,110161.94248217798
2556,97543.91596828969
2557,102289.1805843996
2558,142415.70095935356
2559,141040.10997395872
2560,152328.16993838662
2561,144287.83766355139
2562,137404.81112471595
2563,147748.26349799254
2564,209376.4112193869
2565,138419.6497605833
2566,157261.95436717788
2567,142568.3127897948
2568,203819.27842909412
2569,225093.030191174
2570,110818.05700134247
2571,196893.63149815594
2572,144492.07414480858
2573,230890.04717245017
2574,280630.5825710641
2575,129592.67184597811
2576,119348.42909275525
2577,132263.72487074893
2578,82997.27151427075
2579,58907.85762691801
2580,93684.11445568333
2581,101868.9338820533
2582,107265.37554661234
2583,287466.1706429836
2584,175147.8308351769
2585,182896.32161736346
2586,218348.0374534083
2587,196483.54661885265
2588,144391.08241701152
2589,148421.35783206753
2590,200163.28607912132
2591,222055.7059916266
2592,204717.652567927
2593,246877.92690331078
2594,185127.76299056172
2595,197617.10393501722
2596,290863.58839341236
2597,179351.8743138254
2598,283686.4920184829
2599,301059.6268216756
2600,152749.25953374463
2601,139121.57877495792
2602,84877.71243292457
2603,94000.48953136029
2604,90141.58304105644
2605,78117.77635283493
2606,145357.21079361867
2607,203531.97663327726
2608,190326.3719027245
2609,169819.55043616463
2610,111999.95235582115
2611,116327.14861808452
2612,160673.28687645542
2613,131214.271951113
2614,123148.66536788206
2615,158976.86442109453
2616,143724.4926577107
2617,178563.7290504271
2618,194203.13926156133
2619,196566.72734544778
2620,187429.86843091855
2621,174228.48610735094
2622,179738.59697477001
2623,230907.87577318624
2624,307431.85549970984
2625,293396.47546203417
2626,175126.0176649526
2627,166249.3909020988
2628,451561.9719665861
2629,470330.1036796408
2630,361930.8431082578
2631,441921.77035991655
2632,402976.56894534116
2633,304857.88048803044
2634,422747.3777400389
2635,157434.14607079735
2636,173807.56629324774
2637,169877.63961525442
2638,258324.72677920034
2639,188759.90543464758
2640,151868.03507613108
2641,103893.67032779296
2642,185308.21008476822
2643,101547.84053424837
2644,120645.88104828472
2645,107044.03484067196
2646,93715.94632614122
2647,102631.55941705737
2648,142629.89024757713
2649,154249.25398977217
2650,135594.3528190623
2651,138625.12536618827
2652,394250.5192791719
2653,261541.11762609245
2654,245606.661395522
2655,389806.28416278405
2656,319837.414260405
2657,343762.128725838
2658,305384.6545779832
2659,309514.20277421654
2660,362488.3398188789
2661,335168.88894982205
2662,350644.02721001627
2663,297214.61664673383
2664,271082.68613173696
2665,323110.55442645703
2666,282770.62720678444
2667,165141.98430060616
2668,175122.43201711547
2669,182827.1800697103
2670,262987.5454582637
2671,181190.89969747182
2672,195974.7604135898
2673,204830.49204299258
2674,197760.8331370987
2675,168071.9825714876
2676,191596.29980831384
2677,196926.20012813102
2678,246668.2201719575
2679,277528.02819323924
2680,292579.17759633384
2681,395292.3414263037
2682,321707.5357559298
2683,471732.11582202726
2684,326305.5897648904
2685,336954.33236497804
2686,246330.2150731681
2687,305887.3048546125
2688,221687.14451276851
2689,208678.29615148198
2690,385739.1616485275
2691,187384.59970386146
2692,141471.5693511803
2693,190791.376150079
2694,137892.86907516693
2695,189162.6276766475
2696,178915.23547829222
2697,180111.38608698055
2698,182717.6310228121
2699,171218.39914631436
2700,154830.22447922686
2701,152318.72811803504
2702,112048.88828123824
2703,122073.94922864212
2704,140321.34014797173
2705,108898.57115326909
2706,108623.45289694643
2707,122102.19944507432
2708,126747.69117970507
2709,103750.46844691985
2710,124606.51131411843
2711,248873.22218588696
2712,362656.4993066548
2713,170162.76217270875
2714,147980.36619247968
2715,170122.28969707922
2716,144751.24029124467
2717,187795.27765078333
2718,219040.6652324226
2719,153481.08932470798
2720,172214.42137124782
2721,129458.94136991906
2722,158541.32792013063
2723,138874.6518703059
2724,121244.59560481818
2725,130555.8873980086
2726,147774.30962683627
2727,173180.90464562835
2728,182955.05333658622
2729,146229.08433804265
2730,149926.23887166264
2731,127772.32649220014
2732,135116.08213716937
2733,156484.86910413043
2734,142813.14281930678
